Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito
0.450001,-87.966147,-0.000160,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007471,-0.000000
0.455001,-87.966148,-0.000160,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007471,-0.000000
0.460001,-87.966149,-0.000160,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007471,-0.000000
0.465001,-87.966149,-0.000160,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007472,-0.000000
0.470001,-87.966150,-0.000159,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007472,-0.000000
0.475001,-87.966151,-0.000159,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007472,-0.000000
0.480001,-87.966152,-0.000159,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007472,-0.000000
0.485001,-87.966153,-0.000159,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007473,-0.000000
0.490001,-87.966153,-0.000158,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007473,-0.000000
0.495001,-87.966154,-0.000158,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007473,-0.000000
0.500001,-87.966155,-0.000158,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007473,-0.000000
0.505001,-87.966156,-0.000158,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007474,-0.000000
0.510001,-87.966157,-0.000157,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007474,-0.000000
0.515001,-87.966157,-0.000157,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007474,-0.000000
0.520001,-87.966158,-0.000157,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007474,-0.000000
0.525001,-87.966159,-0.000157,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007475,-0.000000
0.530001,-87.966160,-0.000156,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007475,-0.000000
0.535001,-87.966160,-0.000156,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007475,-0.000000
0.540001,-87.966161,-0.000156,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007475,-0.000000
0.545001,-87.966162,-0.000156,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007475,-0.000000
0.550001,-87.966163,-0.000156,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007476,-0.000000
0.555001,-87.966164,-0.000155,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007476,-0.000000
0.560001,-87.966164,-0.000155,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007476,-0.000000
0.565001,-87.966165,-0.000155,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007476,-0.000000
0.570001,-87.966166,-0.000155,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007477,-0.000000
0.575001,-87.966167,-0.000154,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007477,-0.000000
0.580001,-87.966167,-0.000154,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007477,-0.000000
0.585001,-87.966168,-0.000154,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007477,-0.000000
0.590001,-87.966169,-0.000154,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007478,-0.000000
0.595001,-87.966170,-0.000153,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007478,-0.000000
0.600001,-87.966171,-0.000153,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007478,-0.000000
0.605001,-87.966171,-0.000153,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007478,-0.000000
0.610001,-87.966172,-0.000153,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007478,-0.000000
0.615001,-87.966173,-0.000153,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007479,-0.000000
0.620001,-87.966174,-0.000152,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007479,-0.000000
0.625001,-87.966174,-0.000152,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007479,-0.000000
0.630001,-87.966175,-0.000152,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007479,-0.000000
0.635001,-87.966176,-0.000152,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007480,-0.000000
0.640001,-87.966177,-0.000151,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007480,-0.000000
0.645001,-87.966177,-0.000151,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007480,-0.000000
0.650001,-87.966178,-0.000151,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007480,-0.000000
0.655001,-87.966179,-0.000151,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007481,-0.000000
0.660001,-87.966180,-0.000150,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007481,-0.000000
0.665001,-87.966180,-0.000150,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007481,-0.000000
0.670001,-87.966181,-0.000150,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007481,-0.000000
0.675001,-87.966182,-0.000150,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007481,-0.000000
0.680001,-87.966183,-0.000150,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007482,-0.000000
0.685001,-87.966183,-0.000149,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007482,-0.000000
0.690001,-87.966184,-0.000149,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007482,-0.000000
0.695001,-87.966185,-0.000149,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007482,-0.000000
0.700001,-87.966186,-0.000149,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007483,-0.000000
0.705001,-87.966186,-0.000148,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007483,-0.000000
0.710001,-87.966187,-0.000148,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007483,-0.000000
0.715001,-87.966188,-0.000148,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007483,-0.000000
0.720001,-87.966189,-0.000148,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007483,-0.000000
0.725001,-87.966189,-0.000148,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007484,-0.000000
0.730001,-87.966190,-0.000147,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007484,-0.000000
0.735001,-87.966191,-0.000147,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007484,-0.000000
0.740001,-87.966192,-0.000147,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007484,-0.000000
0.745001,-87.966192,-0.000147,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007485,-0.000000
0.750001,-87.966193,-0.000147,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007485,-0.000000
0.755001,-87.966194,-0.000146,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007485,-0.000000
0.760001,-87.966194,-0.000146,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007485,-0.000000
0.765001,-87.966195,-0.000146,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007485,-0.000000
0.770001,-87.966196,-0.000146,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007486,-0.000000
0.775001,-87.966197,-0.000145,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007486,-0.000000
0.780001,-87.966197,-0.000145,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007486,-0.000000
0.785001,-87.966198,-0.000145,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007486,-0.000000
0.790001,-87.966199,-0.000145,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007486,-0.000000
0.795001,-87.966200,-0.000145,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007487,-0.000000
0.800001,-87.966200,-0.000144,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007487,-0.000000
0.805001,-87.966201,-0.000144,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007487,-0.000000
0.810001,-87.966202,-0.000144,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007487,-0.000000
0.815001,-87.966202,-0.000144,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007488,-0.000000
0.820001,-87.966203,-0.000143,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007488,-0.000000
0.825001,-87.966204,-0.000143,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007488,-0.000000
0.830001,-87.966205,-0.000143,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007488,-0.000000
0.835001,-87.966205,-0.000143,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007488,-0.000000
0.840001,-87.966206,-0.000143,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007489,-0.000000
0.845001,-87.966207,-0.000142,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007489,-0.000000
0.850001,-87.966207,-0.000142,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007489,-0.000000
0.855001,-87.966208,-0.000142,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007489,-0.000000
0.860001,-87.966209,-0.000142,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007489,-0.000000
0.865001,-87.966210,-0.000142,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007490,-0.000000
0.870001,-87.966210,-0.000141,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007490,-0.000000
0.875001,-87.966211,-0.000141,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007490,-0.000000
0.880001,-87.966212,-0.000141,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007490,-0.000000
0.885001,-87.966212,-0.000141,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007491,-0.000000
0.890001,-87.966213,-0.000141,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007491,-0.000000
0.895001,-87.966214,-0.000140,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007491,-0.000000
0.900001,-87.966214,-0.000140,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007491,-0.000000
0.905001,-87.966215,-0.000140,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007491,-0.000000
0.910001,-87.966216,-0.000140,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007492,-0.000000
0.915001,-87.966217,-0.000139,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007492,-0.000000
0.920001,-87.966217,-0.000139,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007492,-0.000000
0.925001,-87.966218,-0.000139,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007492,-0.000000
0.930001,-87.966219,-0.000139,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007492,-0.000000
0.935001,-87.966219,-0.000139,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007493,-0.000000
0.940001,-87.966220,-0.000138,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007493,-0.000000
0.945001,-87.966221,-0.000138,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007493,-0.000000
0.950001,-87.966221,-0.000138,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007493,-0.000000
0.955001,-87.966222,-0.000138,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007493,-0.000000
0.960001,-87.966223,-0.000138,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007494,-0.000000
0.965001,-87.966223,-0.000137,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007494,-0.000000
0.970001,-87.966224,-0.000137,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007494,-0.000000
0.975001,-87.966225,-0.000137,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007494,-0.000000
0.980001,-87.966226,-0.000137,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007494,-0.000000
0.985001,-87.966226,-0.000137,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007495,-0.000000
0.990001,-87.966227,-0.000136,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007495,-0.000000
0.995001,-87.966228,-0.000136,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007495,-0.000000
1.000001,-87.966228,-0.000136,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007495,-0.000000
1.005001,-87.966229,-0.000136,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007495,-0.000000
1.010001,-87.966230,-0.000136,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007496,-0.000000
1.015001,-87.966230,-0.000135,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007496,-0.000000
1.020001,-87.966231,-0.000135,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007496,-0.000000
1.025001,-87.966232,-0.000135,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007496,-0.000000
1.030001,-87.966232,-0.000135,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007496,-0.000000
1.035001,-87.966233,-0.000135,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007497,-0.000000
1.040001,-87.966234,-0.000134,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007497,-0.000000
1.045001,-87.966234,-0.000134,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007497,-0.000000
1.050001,-87.966235,-0.000134,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007497,-0.000000
1.055001,-87.966236,-0.000134,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.060001,-87.966236,-0.000134,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.065001,-87.966237,-0.000133,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.070001,-87.966238,-0.000133,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.075001,-87.966238,-0.000133,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.080001,-87.966239,-0.000133,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007498,-0.000000
1.085001,-87.966240,-0.000133,0.000073,-0.002485,-0.000325,-0.000000,-0.000003,-0.000033,-0.007499,-0.000000
