drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,56800,0.5806,NA,NA,NA,NA,18550,1.167,NA,NA,NA,NA,423,1.35
quinidine,3237,53000,0.5846,NA,NA,NA,NA,11350,1.58,NA,NA,NA,NA,208.8,0.8242
quinidine,3237,33360,0.6955,NA,NA,NA,NA,10770,1.661,NA,NA,NA,NA,235.6,1.256
quinidine,3237,38840,0.6607,NA,NA,NA,NA,11130,1.687,NA,NA,NA,NA,326.4,1.199
quinidine,3237,41750,0.6524,NA,NA,NA,NA,10280,1.849,NA,NA,NA,NA,283.6,0.8911
quinidine,3237,53340,0.58,NA,NA,NA,NA,13160,1.32,NA,NA,NA,NA,392.4,0.9613
quinidine,3237,64860,0.5286,NA,NA,NA,NA,14520,1.338,NA,NA,NA,NA,328.6,0.886
quinidine,3237,78250,0.5129,NA,NA,NA,NA,17650,1.317,NA,NA,NA,NA,343.3,1.106
quinidine,3237,38900,0.6656,NA,NA,NA,NA,12400,1.653,NA,NA,NA,NA,351.2,1.006
quinidine,3237,42140,0.6299,NA,NA,NA,NA,15650,1.276,NA,NA,NA,NA,366.8,0.8853
quinidine,3237,44350,0.6142,NA,NA,NA,NA,15560,1.272,NA,NA,NA,NA,320.6,0.8655
quinidine,3237,45090,0.6252,NA,NA,NA,NA,11800,1.624,NA,NA,NA,NA,288.8,1.169
quinidine,3237,41650,0.6628,NA,NA,NA,NA,10540,1.575,NA,NA,NA,NA,372.3,1.361
quinidine,3237,47990,0.6094,NA,NA,NA,NA,11030,1.68,NA,NA,NA,NA,350.1,1.267
quinidine,3237,56290,0.5548,NA,NA,NA,NA,11790,1.588,NA,NA,NA,NA,377.7,1.183
quinidine,3237,52530,0.5756,NA,NA,NA,NA,11600,1.49,NA,NA,NA,NA,402,1.463
quinidine,3237,45370,0.6385,NA,NA,NA,NA,10880,1.573,NA,NA,NA,NA,297.6,0.8689
quinidine,3237,56350,0.5738,NA,NA,NA,NA,24620,0.886,NA,NA,NA,NA,236.2,0.7393
quinidine,3237,50700,0.6097,NA,NA,NA,NA,11790,1.383,NA,NA,NA,NA,292.2,0.9164
quinidine,3237,40570,0.6688,NA,NA,NA,NA,10930,1.587,NA,NA,NA,NA,294.2,1.012
quinidine,3237,69980,0.5403,NA,NA,NA,NA,9186,1.916,NA,NA,NA,NA,361.1,1.081
quinidine,3237,49050,0.6344,NA,NA,NA,NA,10960,1.596,NA,NA,NA,NA,315.2,0.9179
