V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,IC1,IC2,C1,C2,O,IO,IObound,Obound,Cbound,D,xs1,xs2,xk1,Jrelnp,Jrelp
-87.918385,0.014660,0.000087,7.336050,7.336139,144.543224,144.543196,1.671559,1.616332,0.000088,0.007406,0.695207,0.695195,0.695127,0.451569,0.695080,0.000191,0.486524,0.241869,0.001007,0.999548,0.521216,0.000513,0.999548,0.567351,0.000000,1.000000,0.861828,1.000000,0.999358,0.999905,1.000000,1.000000,0.002976,0.396632,0.000028,0.000000,0.000040,0.000852,0.000317,0.148284,0.114468,0.339380,99.000000,0.354649,0.000195,0.996782,0.000000,0.000000
-87.916804,0.015341,0.000087,7.327945,7.328034,144.545789,144.545762,1.686935,1.629197,0.000088,0.007407,0.695152,0.695140,0.695068,0.451502,0.695019,0.000191,0.483932,0.237421,0.001007,0.999548,0.511353,0.000513,0.999548,0.556657,0.000000,1.000000,0.854843,1.000000,0.999256,0.999889,1.000000,1.000000,0.003037,0.351624,0.000025,0.000000,0.000035,0.000760,0.000283,0.135693,0.107646,0.403935,99.000000,0.364446,0.000195,0.996782,0.000000,0.000000
-87.917314,0.014960,0.000087,7.337823,7.337912,144.539200,144.539172,1.679081,1.622891,0.000088,0.007407,0.695170,0.695158,0.695088,0.451524,0.695040,0.000191,0.485385,0.239894,0.001007,0.999548,0.516852,0.000513,0.999548,0.562615,0.000000,1.000000,0.858749,1.000000,0.999315,0.999899,1.000000,1.000000,0.003006,0.378116,0.000026,0.000000,0.000039,0.000965,0.000359,0.159368,0.123268,0.337858,99.000000,0.358862,0.000195,0.996782,0.000000,0.000000
-87.917746,0.014997,0.000087,7.328381,7.328470,144.548196,144.548168,1.679285,1.622846,0.000088,0.007407,0.695185,0.695173,0.695103,0.451542,0.695055,0.000191,0.485234,0.239618,0.001007,0.999548,0.516212,0.000513,0.999548,0.561922,0.000000,1.000000,0.858277,1.000000,0.999308,0.999897,1.000000,1.000000,0.003006,0.374053,0.000026,0.000000,0.000038,0.000904,0.000336,0.159057,0.124160,0.341425,99.000000,0.359697,0.000195,0.996782,0.000000,0.000000
-87.916156,0.015284,0.000087,7.335670,7.335760,144.538119,144.538092,1.688534,1.631446,0.000088,0.007408,0.695130,0.695117,0.695046,0.451476,0.694997,0.000191,0.484547,0.238488,0.001007,0.999547,0.513790,0.000513,0.999547,0.559284,0.000000,1.000000,0.856520,1.000000,0.999282,0.999893,1.000000,1.000000,0.003043,0.362370,0.000025,0.000000,0.000037,0.000880,0.000328,0.166811,0.132180,0.337370,99.000000,0.361962,0.000195,0.996782,0.000000,0.000000
-87.915699,0.014837,0.000087,7.355050,7.355140,144.518523,144.518495,1.684139,1.629067,0.000088,0.007408,0.695114,0.695102,0.695033,0.451459,0.694987,0.000191,0.487513,0.243769,0.001007,0.999547,0.525625,0.000513,0.999547,0.572091,0.000000,1.000000,0.864607,1.000000,0.999395,0.999912,1.000000,1.000000,0.003026,0.422960,0.000030,0.000000,0.000042,0.000933,0.000347,0.138319,0.103597,0.333772,99.000000,0.351019,0.000195,0.996782,0.000000,0.000000
-87.916126,0.015096,0.000087,7.343193,7.343283,144.529949,144.529921,1.685736,1.629282,0.000088,0.007408,0.695129,0.695116,0.695047,0.451476,0.694998,0.000191,0.485676,0.240448,0.001007,0.999547,0.518139,0.000513,0.999547,0.563992,0.000000,1.000000,0.859535,1.000000,0.999325,0.999900,1.000000,1.000000,0.003032,0.383974,0.000027,0.000000,0.000039,0.000908,0.000338,0.151410,0.116964,0.346340,99.000000,0.358170,0.000195,0.996782,0.000000,0.000000
-87.915754,0.015079,0.000087,7.346397,7.346487,144.527084,144.527056,1.687619,1.631557,0.000088,0.007408,0.695116,0.695103,0.695034,0.451461,0.694986,0.000191,0.486083,0.241180,0.001007,0.999547,0.519767,0.000513,0.999547,0.565748,0.000000,1.000000,0.860308,1.000000,0.999338,0.999902,1.000000,1.000000,0.003040,0.392168,0.000027,0.000000,0.000038,0.000677,0.000252,0.118779,0.092674,0.395384,99.000000,0.357001,0.000195,0.996782,0.000000,0.000000
-87.914863,0.015125,0.000087,7.354564,7.354654,144.517277,144.517249,1.691349,1.635364,0.000088,0.007409,0.695085,0.695072,0.695003,0.451424,0.694955,0.000191,0.486442,0.241854,0.001007,0.999547,0.521288,0.000513,0.999547,0.567386,0.000000,1.000000,0.861121,1.000000,0.999350,0.999904,1.000000,1.000000,0.003055,0.406790,0.000028,0.000000,0.000040,0.000829,0.000308,0.140779,0.108531,0.342695,99.000000,0.356029,0.000195,0.996782,0.000000,0.000000
-87.915401,0.015194,0.000087,7.344367,7.344457,144.528123,144.528095,1.690837,1.634482,0.000088,0.007408,0.695103,0.695091,0.695021,0.451446,0.694973,0.000191,0.485701,0.240517,0.001007,0.999547,0.518362,0.000513,0.999547,0.564219,0.000000,1.000000,0.859605,1.000000,0.999327,0.999901,1.000000,1.000000,0.003052,0.384955,0.000027,0.000000,0.000040,0.000999,0.000372,0.171386,0.132796,0.309426,99.000000,0.357905,0.000195,0.996782,0.000000,0.000000
-87.916204,0.015055,0.000087,7.340411,7.340500,144.532469,144.532441,1.686529,1.630364,0.000088,0.007408,0.695131,0.695119,0.695050,0.451479,0.695002,0.000191,0.486283,0.241522,0.001007,0.999547,0.520532,0.000513,0.999547,0.566577,0.000000,1.000000,0.861039,1.000000,0.999347,0.999904,1.000000,1.000000,0.003034,0.394322,0.000028,0.000000,0.000039,0.000768,0.000286,0.149859,0.117511,0.337188,99.000000,0.356261,0.000195,0.996782,0.000000,0.000000
-87.918334,0.014554,0.000087,7.337301,7.337390,144.542443,144.542415,1.671010,1.616434,0.000088,0.007406,0.695205,0.695193,0.695126,0.451567,0.695079,0.000191,0.487275,0.243229,0.001007,0.999548,0.524275,0.000513,0.999548,0.570660,0.000000,1.000000,0.863795,1.000000,0.999385,0.999910,1.000000,1.000000,0.002974,0.410564,0.000029,0.000000,0.000040,0.000706,0.000263,0.140221,0.109482,0.338696,99.000000,0.351789,0.000195,0.996782,0.000000,0.000000
-87.916959,0.014815,0.000087,7.345028,7.345118,144.531653,144.531625,1.678980,1.623606,0.000088,0.007407,0.695158,0.695145,0.695077,0.451510,0.695030,0.000191,0.486615,0.242086,0.001007,0.999548,0.521733,0.000513,0.999548,0.567895,0.000000,1.000000,0.861795,1.000000,0.999359,0.999906,1.000000,1.000000,0.003006,0.403755,0.000028,0.000000,0.000040,0.000791,0.000294,0.135635,0.104633,0.354825,99.000000,0.354804,0.000195,0.996782,0.000000,0.000000
-87.913042,0.015310,0.000088,7.364871,7.364961,144.503264,144.503236,1.701065,1.645000,0.000089,0.007410,0.695021,0.695009,0.694939,0.451350,0.694891,0.000191,0.486754,0.242486,0.001007,0.999547,0.522821,0.000513,0.999547,0.569018,0.000000,1.000000,0.862056,1.000000,0.999363,0.999907,1.000000,1.000000,0.003094,0.412745,0.000029,0.000000,0.000040,0.000762,0.000284,0.132526,0.102361,0.351254,99.000000,0.354782,0.000195,0.996783,0.000000,0.000000
-87.921502,0.014297,0.000086,7.316631,7.316719,144.569112,144.569085,1.654801,1.600139,0.000087,0.007404,0.695316,0.695304,0.695236,0.451696,0.695190,0.000191,0.486429,0.241584,0.001007,0.999548,0.520452,0.000513,0.999548,0.566561,0.000000,1.000000,0.861759,1.000000,0.999355,0.999905,1.000000,1.000000,0.002908,0.387076,0.000027,0.000000,0.000038,0.000808,0.000301,0.146503,0.113833,0.351414,99.000000,0.354370,0.000195,0.996781,0.000000,0.000000
-87.916069,0.015149,0.000087,7.342777,7.342866,144.530752,144.530725,1.686914,1.630303,0.000088,0.007408,0.695127,0.695114,0.695044,0.451473,0.694996,0.000191,0.485439,0.240035,0.001007,0.999547,0.517162,0.000513,0.999547,0.562936,0.000000,1.000000,0.858493,1.000000,0.999312,0.999898,1.000000,1.000000,0.003037,0.382108,0.000027,0.000000,0.000037,0.000705,0.000262,0.125001,0.098051,0.393809,99.000000,0.359603,0.000195,0.996782,0.000000,0.000000
-87.916507,0.014939,0.000087,7.345662,7.345751,144.529041,144.529013,1.682473,1.626605,0.000088,0.007407,0.695142,0.695130,0.695061,0.451492,0.695013,0.000191,0.486363,0.241651,0.001007,0.999547,0.520795,0.000513,0.999547,0.566872,0.000000,1.000000,0.861271,1.000000,0.999350,0.999904,1.000000,1.000000,0.003019,0.398478,0.000028,0.000000,0.000040,0.000877,0.000326,0.156064,0.120883,0.323305,99.000000,0.355763,0.000195,0.996782,0.000000,0.000000
-87.916438,0.014958,0.000087,7.345030,7.345119,144.529180,144.529152,1.683267,1.627337,0.000088,0.007408,0.695139,0.695127,0.695058,0.451489,0.695011,0.000191,0.486429,0.241774,0.001007,0.999547,0.521034,0.000513,0.999547,0.567131,0.000000,1.000000,0.861236,1.000000,0.999350,0.999904,1.000000,1.000000,0.003022,0.404735,0.000028,0.000000,0.000041,0.000923,0.000344,0.144646,0.110147,0.339137,99.000000,0.355973,0.000195,0.996782,0.000000,0.000000
-87.914586,0.015394,0.000087,7.348247,7.348337,144.521436,144.521408,1.696090,1.638943,0.000088,0.007409,0.695075,0.695062,0.694992,0.451412,0.694943,0.000191,0.485248,0.239755,0.001007,0.999547,0.516640,0.000513,0.999547,0.562351,0.000000,1.000000,0.858184,1.000000,0.999306,0.999897,1.000000,1.000000,0.003073,0.379983,0.000027,0.000000,0.000038,0.000872,0.000325,0.155297,0.121419,0.342039,99.000000,0.360221,0.000195,0.996783,0.000000,0.000000
-87.915910,0.015036,0.000087,7.348697,7.348787,144.525086,144.525058,1.685820,1.629767,0.000088,0.007408,0.695121,0.695109,0.695039,0.451467,0.694992,0.000191,0.486144,0.241284,0.001007,0.999547,0.519983,0.000513,0.999547,0.565987,0.000000,1.000000,0.860529,1.000000,0.999341,0.999903,1.000000,1.000000,0.003033,0.395781,0.000028,0.000000,0.000039,0.000808,0.000301,0.148208,0.115569,0.339267,99.000000,0.356765,0.000195,0.996782,0.000000,0.000000
-87.914469,0.015100,0.000087,7.361449,7.361539,144.510165,144.510137,1.691851,1.636063,0.000088,0.007409,0.695071,0.695059,0.694989,0.451409,0.694942,0.000191,0.486688,0.242311,0.001007,0.999547,0.522379,0.000513,0.999547,0.568563,0.000000,1.000000,0.862143,1.000000,0.999363,0.999907,1.000000,1.000000,0.003057,0.411108,0.000029,0.000000,0.000042,0.001023,0.000381,0.142275,0.106324,0.338819,99.000000,0.354511,0.000195,0.996783,0.000000,0.000000
-87.916670,0.014934,0.000087,7.342357,7.342447,144.532408,144.532380,1.682391,1.626542,0.000088,0.007407,0.695147,0.695135,0.695066,0.451498,0.695019,0.000191,0.486441,0.241787,0.001007,0.999547,0.521026,0.000513,0.999547,0.567124,0.000000,1.000000,0.861037,1.000000,0.999349,0.999904,1.000000,1.000000,0.003019,0.403322,0.000028,0.000000,0.000039,0.000677,0.000252,0.133734,0.105151,0.356797,99.000000,0.356211,0.000195,0.996782,0.000000,0.000000
-87.916030,0.015077,0.000087,7.345817,7.345907,144.527704,144.527676,1.686077,1.629771,0.000088,0.007408,0.695125,0.695113,0.695043,0.451472,0.694995,0.000191,0.485906,0.240857,0.001007,0.999547,0.519003,0.000513,0.999547,0.564928,0.000000,1.000000,0.859795,1.000000,0.999330,0.999901,1.000000,1.000000,0.003034,0.393270,0.000027,0.000000,0.000039,0.000849,0.000316,0.149815,0.116439,0.339246,99.000000,0.357888,0.000195,0.996782,0.000000,0.000000
-87.918284,0.014778,0.000087,7.331243,7.331332,144.547015,144.546988,1.674140,1.618457,0.000088,0.007406,0.695204,0.695191,0.695123,0.451564,0.695075,0.000191,0.486069,0.241062,0.001007,0.999548,0.519418,0.000513,0.999548,0.565399,0.000000,1.000000,0.860568,1.000000,0.999340,0.999903,1.000000,1.000000,0.002986,0.386084,0.000027,0.000000,0.000038,0.000776,0.000289,0.145536,0.113876,0.353373,99.000000,0.356486,0.000195,0.996782,0.000000,0.000000
-87.917082,0.014730,0.000087,7.344792,7.344882,144.532107,144.532079,1.677940,1.622962,0.000088,0.007407,0.695162,0.695150,0.695082,0.451516,0.695035,0.000191,0.487127,0.243009,0.001007,0.999548,0.523859,0.000513,0.999548,0.570194,0.000000,1.000000,0.863540,1.000000,0.999381,0.999909,1.000000,1.000000,0.003001,0.410581,0.000029,0.000000,0.000041,0.000900,0.000335,0.134631,0.101433,0.352050,99.000000,0.352308,0.000195,0.996782,0.000000,0.000000
-87.915690,0.015139,0.000087,7.345243,7.345332,144.528085,144.528057,1.688225,1.631917,0.000088,0.007408,0.695113,0.695101,0.695031,0.451458,0.694983,0.000191,0.485658,0.240431,0.001007,0.999547,0.518116,0.000513,0.999547,0.563961,0.000000,1.000000,0.859293,1.000000,0.999323,0.999900,1.000000,1.000000,0.003042,0.384628,0.000027,0.000000,0.000038,0.000830,0.000309,0.152833,0.119713,0.341622,99.000000,0.358306,0.000195,0.996782,0.000000,0.000000
-87.914916,0.014945,0.000087,7.362388,7.362478,144.509915,144.509887,1.688017,1.632656,0.000088,0.007409,0.695086,0.695074,0.695006,0.451427,0.694959,0.000191,0.487400,0.243591,0.001007,0.999547,0.525182,0.000513,0.999547,0.571605,0.000000,1.000000,0.863844,1.000000,0.999387,0.999910,1.000000,1.000000,0.003042,0.426107,0.000030,0.000000,0.000041,0.000713,0.000265,0.135200,0.104862,0.332783,99.000000,0.352250,0.000195,0.996782,0.000000,0.000000
-87.916898,0.014650,0.000087,7.353244,7.353333,144.524623,144.524595,1.676260,1.621623,0.000088,0.007407,0.695155,0.695143,0.695076,0.451508,0.695029,0.000191,0.487414,0.243540,0.001007,0.999548,0.524978,0.000513,0.999548,0.571411,0.000000,1.000000,0.863891,1.000000,0.999388,0.999911,1.000000,1.000000,0.002996,0.424836,0.000030,0.000000,0.000042,0.000823,0.000306,0.136511,0.104093,0.333359,99.000000,0.351748,0.000195,0.996782,0.000000,0.000000
-87.916622,0.014750,0.000087,7.349402,7.349492,144.527348,144.527320,1.679564,1.624697,0.000088,0.007407,0.695146,0.695134,0.695066,0.451497,0.695019,0.000191,0.487191,0.243141,0.001007,0.999547,0.524135,0.000513,0.999547,0.570489,0.000000,1.000000,0.863405,1.000000,0.999381,0.999909,1.000000,1.000000,0.003008,0.416364,0.000029,0.000000,0.000041,0.000822,0.000306,0.132729,0.101127,0.348582,99.000000,0.352434,0.000195,0.996782,0.000000,0.000000
-87.917532,0.014898,0.000087,7.335850,7.335939,144.540876,144.540848,1.678241,1.622245,0.000088,0.007407,0.695178,0.695165,0.695096,0.451533,0.695048,0.000191,0.485852,0.240706,0.001007,0.999548,0.518626,0.000513,0.999548,0.564536,0.000000,1.000000,0.859827,1.000000,0.999330,0.999901,1.000000,1.000000,0.003002,0.388109,0.000027,0.000000,0.000039,0.000905,0.000337,0.155368,0.120325,0.334890,99.000000,0.357629,0.000195,0.996782,0.000000,0.000000
-87.914939,0.014957,0.000087,7.363186,7.363276,144.509323,144.509295,1.687861,1.632408,0.000088,0.007409,0.695087,0.695075,0.695006,0.451428,0.694959,0.000191,0.487261,0.243336,0.001007,0.999547,0.524604,0.000513,0.999547,0.570982,0.000000,1.000000,0.863487,1.000000,0.999382,0.999909,1.000000,1.000000,0.003041,0.426011,0.000030,0.000000,0.000042,0.000882,0.000328,0.141042,0.107007,0.324657,99.000000,0.352772,0.000195,0.996782,0.000000,0.000000
-87.913869,0.015182,0.000087,7.363185,7.363275,144.506210,144.506182,1.695801,1.639819,0.000089,0.007409,0.695050,0.695038,0.694968,0.451384,0.694921,0.000191,0.487004,0.242909,0.001007,0.999547,0.523652,0.000513,0.999547,0.569933,0.000000,1.000000,0.862405,1.000000,0.999368,0.999907,1.000000,1.000000,0.003073,0.422796,0.000030,0.000000,0.000040,0.000651,0.000242,0.136483,0.107500,0.332258,99.000000,0.354520,0.000195,0.996783,0.000000,0.000000
-87.914319,0.015658,0.000088,7.339866,7.339956,144.528634,144.528607,1.701080,1.643007,0.000089,0.007409,0.695066,0.695053,0.694981,0.451401,0.694931,0.000191,0.484054,0.237713,0.001007,0.999547,0.512110,0.000513,0.999547,0.557446,0.000000,1.000000,0.854991,1.000000,0.999259,0.999890,1.000000,1.000000,0.003092,0.359644,0.000025,0.000000,0.000037,0.000878,0.000327,0.170745,0.136159,0.332186,99.000000,0.364471,0.000195,0.996783,0.000000,0.000000
-87.919608,0.014552,0.000087,7.327861,7.327950,144.554336,144.554309,1.665150,1.609993,0.000088,0.007405,0.695250,0.695238,0.695170,0.451618,0.695123,0.000191,0.486202,0.241249,0.001007,0.999548,0.519700,0.000513,0.999548,0.565727,0.000000,1.000000,0.860511,1.000000,0.999341,0.999903,1.000000,1.000000,0.002951,0.391634,0.000027,0.000000,0.000037,0.000620,0.000231,0.122408,0.096757,0.388286,99.000000,0.356324,0.000195,0.996781,0.000000,0.000000
-87.913972,0.015329,0.000087,7.357050,7.357140,144.511585,144.511557,1.697444,1.640755,0.000089,0.007409,0.695054,0.695041,0.694971,0.451388,0.694923,0.000191,0.486121,0.241314,0.001007,0.999547,0.520145,0.000513,0.999547,0.566135,0.000000,1.000000,0.860486,1.000000,0.999339,0.999903,1.000000,1.000000,0.003078,0.397841,0.000028,0.000000,0.000039,0.000819,0.000305,0.145106,0.112645,0.343217,99.000000,0.357180,0.000195,0.996783,0.000000,0.000000
-87.914295,0.015053,0.000087,7.362691,7.362781,144.508815,144.508787,1.692422,1.636993,0.000088,0.007409,0.695065,0.695053,0.694984,0.451402,0.694936,0.000191,0.487192,0.243233,0.001007,0.999547,0.524419,0.000513,0.999547,0.570768,0.000000,1.000000,0.863203,1.000000,0.999379,0.999909,1.000000,1.000000,0.003060,0.424048,0.000030,0.000000,0.000042,0.000838,0.000312,0.141257,0.108082,0.325391,99.000000,0.353049,0.000195,0.996783,0.000000,0.000000
-87.919996,0.014317,0.000086,7.334444,7.334532,144.549154,144.549126,1.659904,1.605576,0.000087,0.007405,0.695263,0.695251,0.695184,0.451635,0.695138,0.000191,0.487225,0.243074,0.001007,0.999548,0.523802,0.000513,0.999548,0.570179,0.000000,1.000000,0.863612,1.000000,0.999382,0.999909,1.000000,1.000000,0.002929,0.411052,0.000029,0.000000,0.000040,0.000742,0.000276,0.143172,0.111390,0.333299,99.000000,0.351969,0.000195,0.996781,0.000000,0.000000
-87.917812,0.014742,0.000087,7.338241,7.338330,144.539711,144.539683,1.675132,1.619765,0.000088,0.007406,0.695187,0.695175,0.695107,0.451545,0.695060,0.000191,0.486558,0.241952,0.001007,0.999548,0.521367,0.000513,0.999548,0.567508,0.000000,1.000000,0.861501,1.000000,0.999355,0.999905,1.000000,1.000000,0.002990,0.400089,0.000028,0.000000,0.000038,0.000595,0.000221,0.119409,0.094284,0.385336,99.000000,0.355254,0.000195,0.996782,0.000000,0.000000
-87.918710,0.015179,0.000087,7.315629,7.315718,144.561046,144.561018,1.677404,1.619520,0.000088,0.007406,0.695219,0.695206,0.695135,0.451580,0.695086,0.000191,0.483522,0.236669,0.001007,0.999548,0.509640,0.000513,0.999548,0.554824,0.000000,1.000000,0.854265,1.000000,0.999244,0.999886,1.000000,1.000000,0.002999,0.344256,0.000024,0.000000,0.000037,0.001117,0.000416,0.176791,0.137529,0.339831,99.000000,0.365209,0.000195,0.996781,0.000000,0.000000
-87.918712,0.014426,0.000087,7.342826,7.342914,144.538643,144.538616,1.666348,1.612054,0.000088,0.007406,0.695219,0.695207,0.695140,0.451582,0.695093,0.000191,0.487458,0.243549,0.001007,0.999548,0.524933,0.000513,0.999548,0.571386,0.000000,1.000000,0.864190,1.000000,0.999391,0.999911,1.000000,1.000000,0.002955,0.419626,0.000029,0.000000,0.000041,0.000786,0.000293,0.131838,0.100720,0.346667,99.000000,0.351171,0.000195,0.996781,0.000000,0.000000
