V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,IC1,IC2,C1,C2,O,IO,IObound,Obound,Cbound,D,xs1,xs2,xk1,Jrelnp,Jrelp
-87.932256,0.012680,0.000085,7.278832,7.278917,144.644372,144.644346,1.620489,1.571548,0.000086,0.007396,0.695690,0.695679,0.695620,0.452139,0.695580,0.000191,0.497969,0.265596,0.001006,0.999549,0.575154,0.000512,0.999549,0.626489,0.000000,1.000000,0.899785,1.000000,0.999734,0.999964,1.000000,1.000000,0.002762,0.873472,0.000061,0.000000,0.000076,0.000448,0.000167,0.076397,0.035618,0.013763,33.000000,0.289910,0.000194,0.996778,0.000000,0.000000
-87.932183,0.012687,0.000085,7.278808,7.278894,144.644336,144.644309,1.620791,1.571848,0.000086,0.007396,0.695687,0.695677,0.695617,0.452136,0.695577,0.000191,0.497919,0.265477,0.001006,0.999549,0.574867,0.000512,0.999549,0.626160,0.000000,1.000000,0.899556,1.000000,0.999732,0.999964,1.000000,1.000000,0.002764,0.868923,0.000060,0.000000,0.000075,0.000465,0.000173,0.079000,0.036946,0.014357,33.000000,0.290273,0.000194,0.996778,0.000000,0.000000
-87.932535,0.012545,0.000085,7.278682,7.278767,144.645084,144.645057,1.617585,1.569337,0.000086,0.007396,0.695700,0.695689,0.695630,0.452150,0.695590,0.000191,0.497957,0.265557,0.001006,0.999549,0.575035,0.000512,0.999549,0.626443,0.000000,1.000000,0.900401,1.000000,0.999736,0.999965,1.000000,1.000000,0.002751,0.858641,0.000060,0.000000,0.000075,0.000469,0.000175,0.085583,0.039741,0.015257,33.000000,0.288815,0.000194,0.996778,0.000000,0.000000
-87.932386,0.012591,0.000085,7.278823,7.278909,144.644717,144.644690,1.618744,1.570289,0.000086,0.007396,0.695694,0.695684,0.695625,0.452144,0.695585,0.000191,0.498009,0.265697,0.001006,0.999549,0.575374,0.000512,0.999549,0.626785,0.000000,1.000000,0.900313,1.000000,0.999736,0.999965,1.000000,1.000000,0.002756,0.869611,0.000060,0.000000,0.000075,0.000418,0.000156,0.079447,0.036366,0.013867,33.000000,0.288928,0.000194,0.996778,0.000000,0.000000
-87.932520,0.012552,0.000085,7.279133,7.279219,144.644564,144.644537,1.617934,1.569678,0.000086,0.007396,0.695699,0.695689,0.695630,0.452150,0.695590,0.000191,0.498463,0.266827,0.001006,0.999549,0.578205,0.000512,0.999549,0.629996,0.000000,1.000000,0.902335,1.000000,0.999751,0.999967,1.000000,1.000000,0.002750,0.904454,0.000063,0.000000,0.000077,0.000336,0.000125,0.058354,0.026439,0.010152,33.000000,0.285335,0.000194,0.996778,0.000000,0.000000
-87.932279,0.012669,0.000085,7.278906,7.278992,144.644329,144.644302,1.620328,1.571452,0.000086,0.007396,0.695691,0.695680,0.695621,0.452140,0.695581,0.000191,0.498145,0.266040,0.001006,0.999549,0.576261,0.000512,0.999549,0.627739,0.000000,1.000000,0.900601,1.000000,0.999740,0.999965,1.000000,1.000000,0.002761,0.884807,0.000061,0.000000,0.000076,0.000405,0.000151,0.069837,0.032241,0.012421,33.000000,0.288429,0.000194,0.996778,0.000000,0.000000
-87.932201,0.012669,0.000085,7.278707,7.278792,144.644521,144.644494,1.620361,1.571481,0.000086,0.007396,0.695688,0.695677,0.695618,0.452136,0.695578,0.000191,0.497731,0.265026,0.001006,0.999549,0.573704,0.000512,0.999549,0.624869,0.000000,1.000000,0.898937,1.000000,0.999727,0.999963,1.000000,1.000000,0.002763,0.851344,0.000059,0.000000,0.000074,0.000437,0.000163,0.090897,0.041324,0.015702,33.000000,0.291306,0.000194,0.996778,0.000000,0.000000
-87.932640,0.012501,0.000085,7.278984,7.279070,144.644950,144.644924,1.616712,1.568699,0.000086,0.007395,0.695703,0.695693,0.695634,0.452155,0.695595,0.000191,0.498248,0.266270,0.001006,0.999549,0.576815,0.000512,0.999549,0.628466,0.000000,1.000000,0.901653,1.000000,0.999745,0.999966,1.000000,1.000000,0.002746,0.882842,0.000061,0.000000,0.000076,0.000427,0.000159,0.070731,0.032971,0.012733,33.000000,0.286619,0.000194,0.996778,0.000000,0.000000
-87.932506,0.012543,0.000085,7.279069,7.279155,144.644651,144.644624,1.617809,1.569610,0.000086,0.007396,0.695699,0.695688,0.695629,0.452149,0.695590,0.000191,0.498382,0.266627,0.001006,0.999549,0.577682,0.000512,0.999549,0.629408,0.000000,1.000000,0.902001,1.000000,0.999748,0.999966,1.000000,1.000000,0.002750,0.898116,0.000062,0.000000,0.000077,0.000327,0.000121,0.062653,0.027976,0.010669,33.000000,0.285919,0.000194,0.996778,0.000000,0.000000
-87.932378,0.012605,0.000085,7.278621,7.278707,144.644886,144.644859,1.618917,1.570377,0.000086,0.007396,0.695694,0.695684,0.695624,0.452144,0.695584,0.000191,0.497802,0.265174,0.001006,0.999549,0.574105,0.000512,0.999549,0.625361,0.000000,1.000000,0.899472,1.000000,0.999730,0.999964,1.000000,1.000000,0.002757,0.852281,0.000059,0.000000,0.000074,0.000519,0.000194,0.088854,0.041889,0.016130,33.000000,0.290465,0.000194,0.996778,0.000000,0.000000
-87.932511,0.012537,0.000085,7.278857,7.278942,144.644898,144.644872,1.617629,1.569460,0.000086,0.007396,0.695699,0.695688,0.695630,0.452149,0.695590,0.000191,0.498182,0.266123,0.001006,0.999549,0.576436,0.000512,0.999549,0.628013,0.000000,1.000000,0.901275,1.000000,0.999743,0.999966,1.000000,1.000000,0.002750,0.878150,0.000061,0.000000,0.000076,0.000399,0.000149,0.074255,0.033942,0.012970,33.000000,0.287226,0.000194,0.996778,0.000000,0.000000
-87.932687,0.012501,0.000085,7.278818,7.278904,144.645148,144.645121,1.616554,1.568511,0.000086,0.007395,0.695705,0.695695,0.695636,0.452157,0.695596,0.000191,0.498156,0.266038,0.001006,0.999549,0.576237,0.000512,0.999549,0.627822,0.000000,1.000000,0.901345,1.000000,0.999743,0.999965,1.000000,1.000000,0.002746,0.873529,0.000061,0.000000,0.000076,0.000456,0.000170,0.076204,0.035662,0.013844,33.000000,0.287203,0.000194,0.996778,0.000000,0.000000
-87.932287,0.012644,0.000085,7.278899,7.278985,144.644412,144.644385,1.619924,1.571201,0.000086,0.007396,0.695691,0.695680,0.695621,0.452140,0.695581,0.000191,0.498148,0.266048,0.001006,0.999549,0.576261,0.000512,0.999549,0.627747,0.000000,1.000000,0.900649,1.000000,0.999740,0.999965,1.000000,1.000000,0.002760,0.884936,0.000061,0.000000,0.000076,0.000382,0.000142,0.070129,0.031956,0.012317,33.000000,0.288321,0.000194,0.996778,0.000000,0.000000
-87.932297,0.012648,0.000085,7.278729,7.278815,144.644591,144.644564,1.619883,1.571127,0.000086,0.007396,0.695691,0.695681,0.695621,0.452140,0.695581,0.000191,0.497916,0.265456,0.001006,0.999549,0.574827,0.000512,0.999549,0.626142,0.000000,1.000000,0.899711,1.000000,0.999733,0.999964,1.000000,1.000000,0.002760,0.865494,0.000060,0.000000,0.000076,0.000516,0.000193,0.080355,0.038269,0.015038,33.000000,0.290056,0.000194,0.996778,0.000000,0.000000
-87.932341,0.012624,0.000085,7.278643,7.278728,144.644778,144.644752,1.619362,1.570738,0.000086,0.007396,0.695693,0.695682,0.695623,0.452142,0.695583,0.000191,0.497862,0.265318,0.001006,0.999549,0.574486,0.000512,0.999549,0.625775,0.000000,1.000000,0.899602,1.000000,0.999732,0.999964,1.000000,1.000000,0.002758,0.859000,0.000060,0.000000,0.000075,0.000542,0.000203,0.084117,0.040221,0.015783,33.000000,0.290259,0.000194,0.996778,0.000000,0.000000
-87.932346,0.012613,0.000085,7.278784,7.278870,144.644669,144.644642,1.619193,1.570614,0.000086,0.007396,0.695693,0.695683,0.695623,0.452142,0.695583,0.000191,0.497963,0.265583,0.001006,0.999549,0.575100,0.000512,0.999549,0.626467,0.000000,1.000000,0.900078,1.000000,0.999735,0.999964,1.000000,1.000000,0.002758,0.865807,0.000060,0.000000,0.000075,0.000432,0.000161,0.081652,0.037514,0.014299,33.000000,0.289337,0.000194,0.996778,0.000000,0.000000
-87.932368,0.012608,0.000085,7.278668,7.278754,144.644808,144.644782,1.619073,1.570533,0.000086,0.007396,0.695694,0.695683,0.695624,0.452143,0.695584,0.000191,0.497951,0.265546,0.001006,0.999549,0.575036,0.000512,0.999549,0.626401,0.000000,1.000000,0.900076,1.000000,0.999735,0.999964,1.000000,1.000000,0.002757,0.863146,0.000060,0.000000,0.000075,0.000490,0.000183,0.082371,0.038745,0.014932,33.000000,0.289380,0.000194,0.996778,0.000000,0.000000
-87.932571,0.012503,0.000085,7.279014,7.279100,144.644868,144.644841,1.616973,1.568987,0.000086,0.007396,0.695701,0.695690,0.695632,0.452152,0.695592,0.000191,0.498334,0.266502,0.001006,0.999549,0.577366,0.000512,0.999549,0.629078,0.000000,1.000000,0.901992,1.000000,0.999748,0.999966,1.000000,1.000000,0.002747,0.889756,0.000062,0.000000,0.000076,0.000346,0.000129,0.067688,0.030352,0.011592,33.000000,0.285928,0.000194,0.996778,0.000000,0.000000
-87.932245,0.012644,0.000085,7.278571,7.278657,144.644752,144.644725,1.619863,1.571128,0.000086,0.007396,0.695690,0.695679,0.695620,0.452138,0.695579,0.000191,0.497697,0.264934,0.001006,0.999549,0.573483,0.000512,0.999549,0.624636,0.000000,1.000000,0.898885,1.000000,0.999726,0.999963,1.000000,1.000000,0.002762,0.847069,0.000059,0.000000,0.000074,0.000474,0.000177,0.092947,0.042807,0.016393,33.000000,0.291429,0.000194,0.996778,0.000000,0.000000
-87.932501,0.012686,0.000085,7.278936,7.279022,144.644410,144.644384,1.619798,1.570653,0.000086,0.007396,0.695698,0.695688,0.695628,0.452149,0.695588,0.000191,0.498005,0.265675,0.001006,0.999549,0.575338,0.000512,0.999549,0.626713,0.000000,1.000000,0.900057,1.000000,0.999735,0.999965,1.000000,1.000000,0.002759,0.876271,0.000061,0.000000,0.000076,0.000432,0.000161,0.074825,0.034683,0.013492,33.000000,0.289563,0.000194,0.996778,0.000000,0.000000
-87.932389,0.012582,0.000085,7.278878,7.278963,144.644678,144.644651,1.618659,1.570267,0.000086,0.007396,0.695695,0.695684,0.695625,0.452144,0.695585,0.000191,0.498118,0.265968,0.001006,0.999549,0.576046,0.000512,0.999549,0.627542,0.000000,1.000000,0.900761,1.000000,0.999740,0.999965,1.000000,1.000000,0.002755,0.878474,0.000061,0.000000,0.000076,0.000389,0.000145,0.074234,0.033750,0.012872,33.000000,0.288123,0.000194,0.996778,0.000000,0.000000
-87.932718,0.012453,0.000085,7.279203,7.279288,144.644888,144.644861,1.615894,1.568165,0.000086,0.007395,0.695706,0.695696,0.695637,0.452158,0.695598,0.000191,0.498606,0.267176,0.001006,0.999549,0.579068,0.000512,0.999549,0.631033,0.000000,1.000000,0.903280,1.000000,0.999757,0.999967,1.000000,1.000000,0.002741,0.910974,0.000063,0.000000,0.000078,0.000329,0.000122,0.054265,0.024680,0.009489,33.000000,0.283669,0.000194,0.996778,0.000000,0.000000
-87.932329,0.012645,0.000085,7.278845,7.278930,144.644496,144.644469,1.619783,1.571020,0.000086,0.007396,0.695692,0.695682,0.695623,0.452142,0.695583,0.000191,0.498047,0.265791,0.001006,0.999549,0.575627,0.000512,0.999549,0.627040,0.000000,1.000000,0.900261,1.000000,0.999737,0.999965,1.000000,1.000000,0.002759,0.876672,0.000061,0.000000,0.000076,0.000422,0.000157,0.074781,0.034538,0.013293,33.000000,0.289058,0.000194,0.996778,0.000000,0.000000
-87.932900,0.012467,0.000085,7.277072,7.277157,144.647016,144.646989,1.616129,1.568313,0.000086,0.007395,0.695712,0.695702,0.695644,0.452166,0.695604,0.000191,0.498599,0.267180,0.001006,0.999549,0.578992,0.000512,0.999549,0.630968,0.000000,1.000000,0.903597,1.000000,0.999757,0.999967,1.000000,1.000000,0.002742,0.909629,0.000063,0.000000,0.000078,0.000347,0.000129,0.056915,0.024994,0.007846,33.000000,0.282855,0.000194,0.996778,0.000000,0.000000
-87.932988,0.012401,0.000085,7.276792,7.276877,144.647544,144.647517,1.614830,1.567391,0.000086,0.007395,0.695715,0.695705,0.695647,0.452169,0.695608,0.000191,0.498297,0.266425,0.001006,0.999549,0.577069,0.000512,0.999549,0.628855,0.000000,1.000000,0.902861,1.000000,0.999750,0.999966,1.000000,1.000000,0.002738,0.873619,0.000061,0.000000,0.000076,0.000460,0.000172,0.079141,0.035328,0.011145,33.000000,0.284144,0.000194,0.996778,0.000000,0.000000
-87.932437,0.012567,0.000085,7.278867,7.278953,144.644760,144.644733,1.618291,1.569980,0.000086,0.007396,0.695696,0.695686,0.695627,0.452146,0.695587,0.000191,0.498130,0.265987,0.001006,0.999549,0.576125,0.000512,0.999549,0.627645,0.000000,1.000000,0.900906,1.000000,0.999741,0.999965,1.000000,1.000000,0.002753,0.876624,0.000061,0.000000,0.000076,0.000449,0.000168,0.074326,0.034788,0.013508,33.000000,0.287900,0.000194,0.996778,0.000000,0.000000
-87.932256,0.012649,0.000085,7.279008,7.279094,144.644262,144.644235,1.620132,1.571408,0.000086,0.007396,0.695690,0.695679,0.695620,0.452139,0.695580,0.000191,0.498244,0.266287,0.001006,0.999549,0.576875,0.000512,0.999549,0.628432,0.000000,1.000000,0.900978,1.000000,0.999743,0.999966,1.000000,1.000000,0.002760,0.894641,0.000062,0.000000,0.000077,0.000383,0.000143,0.063856,0.029434,0.011405,33.000000,0.287738,0.000194,0.996778,0.000000,0.000000
-87.932336,0.012610,0.000085,7.278905,7.278991,144.644540,144.644513,1.619231,1.570693,0.000086,0.007396,0.695693,0.695682,0.695623,0.452142,0.695583,0.000191,0.498105,0.265937,0.001006,0.999549,0.575986,0.000512,0.999549,0.627459,0.000000,1.000000,0.900618,1.000000,0.999739,0.999965,1.000000,1.000000,0.002757,0.878492,0.000061,0.000000,0.000076,0.000407,0.000152,0.073902,0.033936,0.012975,33.000000,0.288374,0.000194,0.996778,0.000000,0.000000
-87.932558,0.012535,0.000085,7.278992,7.279078,144.644788,144.644761,1.617508,1.569335,0.000086,0.007396,0.695700,0.695690,0.695631,0.452151,0.695592,0.000191,0.498285,0.266369,0.001006,0.999549,0.577060,0.000512,0.999549,0.628717,0.000000,1.000000,0.901620,1.000000,0.999746,0.999966,1.000000,1.000000,0.002749,0.890071,0.000062,0.000000,0.000077,0.000402,0.000150,0.066517,0.030865,0.011857,33.000000,0.286673,0.000194,0.996778,0.000000,0.000000
-87.932400,0.012637,0.000085,7.278874,7.278960,144.644536,144.644510,1.619430,1.570674,0.000086,0.007396,0.695695,0.695684,0.695625,0.452145,0.695585,0.000191,0.498064,0.265833,0.001006,0.999549,0.575726,0.000512,0.999549,0.627162,0.000000,1.000000,0.900427,1.000000,0.999738,0.999965,1.000000,1.000000,0.002758,0.876222,0.000061,0.000000,0.000076,0.000414,0.000154,0.075217,0.034585,0.013270,33.000000,0.288779,0.000194,0.996778,0.000000,0.000000
-87.932913,0.012391,0.000085,7.279098,7.279184,144.645305,144.645279,1.614293,1.566844,0.000086,0.007395,0.695713,0.695702,0.695644,0.452166,0.695605,0.000191,0.498482,0.266842,0.001006,0.999549,0.578246,0.000512,0.999549,0.630156,0.000000,1.000000,0.903091,1.000000,0.999754,0.999967,1.000000,1.000000,0.002735,0.893702,0.000062,0.000000,0.000077,0.000423,0.000158,0.063809,0.030050,0.011719,33.000000,0.284091,0.000194,0.996778,0.000000,0.000000
-87.932558,0.012539,0.000085,7.279008,7.279094,144.644768,144.644742,1.617527,1.569312,0.000086,0.007396,0.695700,0.695690,0.695631,0.452151,0.695592,0.000191,0.498241,0.266265,0.001006,0.999549,0.576790,0.000512,0.999549,0.628413,0.000000,1.000000,0.901484,1.000000,0.999745,0.999966,1.000000,1.000000,0.002750,0.884924,0.000061,0.000000,0.000076,0.000389,0.000145,0.070003,0.032043,0.012359,33.000000,0.286886,0.000194,0.996778,0.000000,0.000000
-87.932267,0.012654,0.000085,7.278655,7.278741,144.644653,144.644627,1.619945,1.571139,0.000086,0.007396,0.695690,0.695680,0.695620,0.452139,0.695580,0.000191,0.497731,0.265013,0.001006,0.999549,0.573694,0.000512,0.999549,0.624870,0.000000,1.000000,0.899008,1.000000,0.999727,0.999963,1.000000,1.000000,0.002762,0.849880,0.000059,0.000000,0.000074,0.000489,0.000183,0.090852,0.042214,0.016250,33.000000,0.291239,0.000194,0.996778,0.000000,0.000000
-87.932309,0.012622,0.000085,7.279060,7.279146,144.644320,144.644293,1.619566,1.570975,0.000086,0.007396,0.695692,0.695681,0.695622,0.452141,0.695582,0.000191,0.498283,0.266385,0.001006,0.999549,0.577104,0.000512,0.999549,0.628705,0.000000,1.000000,0.901260,1.000000,0.999744,0.999966,1.000000,1.000000,0.002757,0.895407,0.000062,0.000000,0.000077,0.000356,0.000133,0.063880,0.029009,0.011077,33.000000,0.287215,0.000194,0.996778,0.000000,0.000000
-87.932471,0.012598,0.000085,7.278918,7.279004,144.644634,144.644607,1.618691,1.570161,0.000086,0.007396,0.695697,0.695687,0.695628,0.452148,0.695588,0.000191,0.498194,0.266148,0.001006,0.999549,0.576520,0.000512,0.999549,0.628076,0.000000,1.000000,0.901081,1.000000,0.999742,0.999966,1.000000,1.000000,0.002754,0.884565,0.000061,0.000000,0.000076,0.000415,0.000155,0.069862,0.032436,0.012430,33.000000,0.287634,0.000194,0.996778,0.000000,0.000000
-87.932399,0.012628,0.000085,7.278774,7.278859,144.644669,144.644642,1.619262,1.570558,0.000086,0.007396,0.695695,0.695684,0.695625,0.452145,0.695585,0.000191,0.497940,0.265519,0.001006,0.999549,0.574955,0.000512,0.999549,0.626303,0.000000,1.000000,0.899959,1.000000,0.999734,0.999964,1.000000,1.000000,0.002758,0.865138,0.000060,0.000000,0.000075,0.000465,0.000174,0.081515,0.038015,0.014558,33.000000,0.289621,0.000194,0.996778,0.000000,0.000000
-87.932735,0.012441,0.000085,7.279051,7.279137,144.645101,144.645074,1.615579,1.567905,0.000086,0.007395,0.695707,0.695696,0.695638,0.452159,0.695599,0.000191,0.498430,0.266730,0.001006,0.999549,0.577941,0.000512,0.999549,0.629769,0.000000,1.000000,0.902622,1.000000,0.999752,0.999967,1.000000,1.000000,0.002741,0.894234,0.000062,0.000000,0.000077,0.000364,0.000136,0.064507,0.029434,0.011187,33.000000,0.284856,0.000194,0.996778,0.000000,0.000000
-87.932644,0.012486,0.000085,7.278863,7.278949,144.645124,144.645097,1.616435,1.568507,0.000086,0.007395,0.695703,0.695693,0.695634,0.452155,0.695595,0.000191,0.498167,0.266073,0.001006,0.999549,0.576310,0.000512,0.999549,0.627908,0.000000,1.000000,0.901431,1.000000,0.999743,0.999966,1.000000,1.000000,0.002746,0.873141,0.000061,0.000000,0.000075,0.000426,0.000159,0.076949,0.035494,0.013695,33.000000,0.286981,0.000194,0.996778,0.000000,0.000000
-87.932512,0.012640,0.000085,7.278927,7.279013,144.644556,144.644529,1.619078,1.570219,0.000086,0.007396,0.695699,0.695688,0.695629,0.452149,0.695589,0.000191,0.497994,0.265649,0.001006,0.999549,0.575266,0.000512,0.999549,0.626654,0.000000,1.000000,0.900175,1.000000,0.999736,0.999965,1.000000,1.000000,0.002757,0.871494,0.000060,0.000000,0.000075,0.000433,0.000162,0.077934,0.036008,0.013833,33.000000,0.289303,0.000194,0.996778,0.000000,0.000000
-87.932519,0.012554,0.000085,7.278894,7.278980,144.644811,144.644784,1.617895,1.569629,0.000086,0.007396,0.695699,0.695689,0.695630,0.452150,0.695590,0.000191,0.498214,0.266189,0.001006,0.999549,0.576629,0.000512,0.999549,0.628223,0.000000,1.000000,0.901293,1.000000,0.999744,0.999966,1.000000,1.000000,0.002751,0.883628,0.000061,0.000000,0.000076,0.000441,0.000164,0.070006,0.032890,0.012731,33.000000,0.287260,0.000194,0.996778,0.000000,0.000000
-87.932491,0.012553,0.000085,7.279136,7.279222,144.644534,144.644507,1.618068,1.569824,0.000086,0.007396,0.695698,0.695688,0.695629,0.452149,0.695589,0.000191,0.498509,0.266949,0.001006,0.999549,0.578497,0.000512,0.999549,0.630320,0.000000,1.000000,0.902482,1.000000,0.999752,0.999967,1.000000,1.000000,0.002751,0.909928,0.000063,0.000000,0.000078,0.000300,0.000111,0.055530,0.024642,0.009349,33.000000,0.285052,0.000194,0.996778,0.000000,0.000000
-87.932743,0.012433,0.000085,7.278783,7.278869,144.645432,144.645405,1.615262,1.567625,0.000086,0.007395,0.695707,0.695696,0.695638,0.452159,0.695599,0.000191,0.498090,0.265865,0.001006,0.999549,0.575804,0.000512,0.999549,0.627373,0.000000,1.000000,0.901307,1.000000,0.999742,0.999965,1.000000,1.000000,0.002741,0.863724,0.000060,0.000000,0.000075,0.000496,0.000185,0.081889,0.038650,0.014920,33.000000,0.287240,0.000194,0.996778,0.000000,0.000000
-87.932352,0.012599,0.000085,7.278803,7.278889,144.644682,144.644655,1.619021,1.570549,0.000086,0.007396,0.695693,0.695683,0.695624,0.452143,0.695584,0.000191,0.498056,0.265811,0.001006,0.999549,0.575657,0.000512,0.999549,0.627093,0.000000,1.000000,0.900372,1.000000,0.999737,0.999965,1.000000,1.000000,0.002756,0.877240,0.000061,0.000000,0.000076,0.000407,0.000152,0.074671,0.034239,0.013155,33.000000,0.288850,0.000194,0.996778,0.000000,0.000000
-87.932325,0.012612,0.000085,7.278727,7.278812,144.644715,144.644688,1.619250,1.570711,0.000086,0.007396,0.695692,0.695682,0.695623,0.452142,0.695583,0.000191,0.497937,0.265508,0.001006,0.999549,0.574951,0.000512,0.999549,0.626301,0.000000,1.000000,0.899941,1.000000,0.999734,0.999964,1.000000,1.000000,0.002758,0.863943,0.000060,0.000000,0.000075,0.000510,0.000190,0.081517,0.038682,0.015024,33.000000,0.289617,0.000194,0.996778,0.000000,0.000000
-87.932370,0.012612,0.000085,7.278558,7.278644,144.644931,144.644904,1.619014,1.570403,0.000086,0.007396,0.695694,0.695683,0.695624,0.452143,0.695584,0.000191,0.497759,0.265091,0.001006,0.999549,0.573850,0.000512,0.999549,0.625073,0.000000,1.000000,0.899395,1.000000,0.999729,0.999964,1.000000,1.000000,0.002758,0.846204,0.000059,0.000000,0.000073,0.000435,0.000162,0.094254,0.042615,0.016199,33.000000,0.290521,0.000194,0.996778,0.000000,0.000000
-87.932493,0.012558,0.000085,7.278911,7.278997,144.644777,144.644750,1.617980,1.569673,0.000086,0.007396,0.695698,0.695688,0.695629,0.452149,0.695589,0.000191,0.498142,0.266022,0.001006,0.999549,0.576183,0.000512,0.999549,0.627717,0.000000,1.000000,0.901026,1.000000,0.999741,0.999965,1.000000,1.000000,0.002752,0.876772,0.000061,0.000000,0.000076,0.000399,0.000149,0.075139,0.034310,0.013094,33.000000,0.287674,0.000194,0.996778,0.000000,0.000000
-87.932741,0.012475,0.000085,7.278762,7.278847,144.645334,144.645307,1.615889,1.567955,0.000086,0.007395,0.695707,0.695696,0.695638,0.452159,0.695598,0.000191,0.498008,0.265674,0.001006,0.999549,0.575300,0.000512,0.999549,0.626787,0.000000,1.000000,0.900896,1.000000,0.999739,0.999965,1.000000,1.000000,0.002744,0.859201,0.000060,0.000000,0.000075,0.000449,0.000167,0.085565,0.039387,0.015098,33.000000,0.287980,0.000194,0.996778,0.000000,0.000000
-87.932450,0.012560,0.000085,7.278678,7.278764,144.644990,144.644963,1.618082,1.569796,0.000086,0.007396,0.695697,0.695686,0.695627,0.452147,0.695587,0.000191,0.497937,0.265504,0.001006,0.999549,0.574919,0.000512,0.999549,0.626297,0.000000,1.000000,0.900161,1.000000,0.999735,0.999964,1.000000,1.000000,0.002753,0.860459,0.000060,0.000000,0.000075,0.000497,0.000186,0.083924,0.039491,0.015309,33.000000,0.289243,0.000194,0.996778,0.000000,0.000000
-87.932411,0.012578,0.000085,7.278918,7.279003,144.644654,144.644627,1.618575,1.570201,0.000086,0.007396,0.695695,0.695685,0.695626,0.452145,0.695586,0.000191,0.498195,0.266160,0.001006,0.999549,0.576528,0.000512,0.999549,0.628087,0.000000,1.000000,0.901086,1.000000,0.999742,0.999966,1.000000,1.000000,0.002754,0.884913,0.000061,0.000000,0.000076,0.000378,0.000141,0.070256,0.031965,0.012209,33.000000,0.287557,0.000194,0.996778,0.000000,0.000000
-87.932535,0.012566,0.000085,7.278965,7.279050,144.644717,144.644691,1.618021,1.569646,0.000086,0.007396,0.695700,0.695689,0.695630,0.452150,0.695590,0.000191,0.498227,0.266232,0.001006,0.999549,0.576712,0.000512,0.999549,0.628311,0.000000,1.000000,0.901343,1.000000,0.999744,0.999966,1.000000,1.000000,0.002752,0.885387,0.000061,0.000000,0.000076,0.000388,0.000145,0.069757,0.031929,0.012257,33.000000,0.287155,0.000194,0.996778,0.000000,0.000000
-87.932452,0.012575,0.000085,7.278918,7.279003,144.644690,144.644663,1.618397,1.570012,0.000086,0.007396,0.695697,0.695686,0.695627,0.452147,0.695588,0.000191,0.498200,0.266174,0.001006,0.999549,0.576550,0.000512,0.999549,0.628117,0.000000,1.000000,0.901161,1.000000,0.999743,0.999966,1.000000,1.000000,0.002753,0.884381,0.000061,0.000000,0.000076,0.000356,0.000133,0.071013,0.031866,0.012115,33.000000,0.287426,0.000194,0.996778,0.000000,0.000000
-87.932386,0.012600,0.000085,7.278689,7.278775,144.644834,144.644807,1.618834,1.570321,0.000086,0.007396,0.695694,0.695684,0.695625,0.452144,0.695585,0.000191,0.497863,0.265325,0.001006,0.999549,0.574479,0.000512,0.999549,0.625783,0.000000,1.000000,0.899740,1.000000,0.999732,0.999964,1.000000,1.000000,0.002756,0.856475,0.000059,0.000000,0.000075,0.000502,0.000187,0.086390,0.040580,0.015731,33.000000,0.289978,0.000194,0.996778,0.000000,0.000000
-87.932366,0.012621,0.000085,7.278852,7.278938,144.644583,144.644556,1.619292,1.570661,0.000086,0.007396,0.695694,0.695683,0.695624,0.452143,0.695584,0.000191,0.498043,0.265779,0.001006,0.999549,0.575595,0.000512,0.999549,0.627018,0.000000,1.000000,0.900348,1.000000,0.999737,0.999965,1.000000,1.000000,0.002757,0.874227,0.000061,0.000000,0.000076,0.000426,0.000159,0.076328,0.035246,0.013478,33.000000,0.288895,0.000194,0.996778,0.000000,0.000000
-87.932268,0.012658,0.000085,7.278671,7.278757,144.644618,144.644591,1.620047,1.571233,0.000086,0.007396,0.695690,0.695680,0.695620,0.452139,0.695580,0.000191,0.497779,0.265122,0.001006,0.999549,0.573985,0.000512,0.999549,0.625193,0.000000,1.000000,0.899123,1.000000,0.999728,0.999964,1.000000,1.000000,0.002762,0.855811,0.000059,0.000000,0.000075,0.000521,0.000194,0.086514,0.040930,0.015896,33.000000,0.291086,0.000194,0.996778,0.000000,0.000000
-87.932426,0.012653,0.000085,7.279101,7.279187,144.644275,144.644248,1.619622,1.570743,0.000086,0.007396,0.695696,0.695685,0.695626,0.452146,0.695586,0.000191,0.498236,0.266262,0.001006,0.999549,0.576791,0.000512,0.999549,0.628349,0.000000,1.000000,0.901042,1.000000,0.999743,0.999966,1.000000,1.000000,0.002758,0.893421,0.000062,0.000000,0.000077,0.000354,0.000132,0.065207,0.029487,0.011261,33.000000,0.287689,0.000194,0.996778,0.000000,0.000000
-87.932432,0.012573,0.000085,7.278932,7.279018,144.644670,144.644643,1.618424,1.570072,0.000086,0.007396,0.695696,0.695686,0.695627,0.452146,0.695587,0.000191,0.498194,0.266152,0.001006,0.999549,0.576525,0.000512,0.999549,0.628087,0.000000,1.000000,0.901122,1.000000,0.999742,0.999966,1.000000,1.000000,0.002753,0.883388,0.000061,0.000000,0.000076,0.000408,0.000152,0.070681,0.032629,0.012605,33.000000,0.287501,0.000194,0.996778,0.000000,0.000000
